"","Usina","2019-10-19","2019-10-20","2019-10-21","2019-10-22","2019-10-23","2019-10-24","2019-10-25","2019-10-26","2019-10-27","2019-10-28","2019-10-29","2019-10-30","2019-10-31","2019-11-01","2019-11-02","2019-11-03","2019-11-04","2019-11-05","2019-11-06","2019-11-07","2019-11-08","2019-11-09","2019-11-10","2019-11-11","2019-11-12","2019-11-13","2019-11-14","2019-11-15","2019-11-16","2019-11-17","2019-11-18","2019-11-19","2019-11-20","2019-11-21","2019-11-22","2019-11-23","2019-11-24","2019-11-25","2019-11-26","2019-11-27","2019-11-28","2019-11-29","2019-11-30","2019-12-01","2019-12-02","2019-12-03","2019-12-04","2019-12-05","2019-12-06","2019-12-07","2019-12-08","2019-12-09","2019-12-10","2019-12-11","2019-12-12","2019-12-13","2019-12-14","2019-12-15","2019-12-16","2019-12-17","2019-12-18","2019-12-19","2019-12-20","2019-12-21","2019-12-22","2019-12-23","2019-12-24","2019-12-25","2019-12-26","2019-12-27","2019-12-28","2019-12-29","2019-12-30","2019-12-31","2020-01-01","2020-01-02","2020-01-03","2020-01-04","2020-01-05","2020-01-06","2020-01-07","2020-01-08","2020-01-09","2020-01-10","2020-01-11","2020-01-12","2020-01-13","2020-01-14","2020-01-15","2020-01-16","2020-01-17","2020-01-18","2020-01-19","2020-01-20","2020-01-21","2020-01-22","2020-01-23","2020-01-24","2020-01-25","2020-01-26","2020-01-27","2020-01-28","2020-01-29","2020-01-30","2020-01-31","2020-02-01","2020-02-02","2020-02-03","2020-02-04","2020-02-05","2020-02-06","2020-02-07","2020-02-08","2020-02-09","2020-02-10","2020-02-11","2020-02-12","2020-02-13","2020-02-14","2020-02-15","2020-02-16","2020-02-17","2020-02-18","2020-02-19","2020-02-20","2020-02-21","2020-02-22","2020-02-23","2020-02-24","2020-02-25","2020-02-26","2020-02-27","2020-02-28","2020-02-29","2020-03-01","2020-03-02","2020-03-03","2020-03-04","2020-03-05","2020-03-06","2020-03-07","2020-03-08","2020-03-09","2020-03-10","2020-03-11","2020-03-12","2020-03-13","2020-03-14","2020-03-15","2020-03-16","2020-03-17","2020-03-18","2020-03-19","2020-03-20","2020-03-21","2020-03-22","2020-03-23","2020-03-24","2020-03-25","2020-03-26","2020-03-27","2020-03-28","2020-03-29","2020-03-30","2020-03-31","2020-04-01","2020-04-02","2020-04-03","2020-04-04","2020-04-05","2020-04-06","2020-04-07","2020-04-08","2020-04-09","2020-04-10","2020-04-11","2020-04-12","2020-04-13","2020-04-14","2020-04-15","2020-04-16","2020-04-17","2020-04-18","2020-04-19","2020-04-20","2020-04-21","2020-04-22","2020-04-23","2020-04-24","2020-04-25","2020-04-26","2020-04-27","2020-04-28","2020-04-29","2020-04-30","2020-05-01","2020-05-02","2020-05-03","2020-05-04","2020-05-05","2020-05-06","2020-05-07","2020-05-08","2020-05-09","2020-05-10","2020-05-11","2020-05-12","2020-05-13","2020-05-14","2020-05-15","2020-05-16","2020-05-17","2020-05-18","2020-05-19","2020-05-20","2020-05-21","2020-05-22","2020-05-23","2020-05-24","2020-05-25","2020-05-26","2020-05-27","2020-05-28","2020-05-29","2020-05-30","2020-05-31","2020-06-01","2020-06-02","2020-06-03","2020-06-04","2020-06-05","2020-06-06","2020-06-07","2020-06-08","2020-06-09","2020-06-10","2020-06-11","2020-06-12","2020-06-13","2020-06-14","2020-06-15","2020-06-16","2020-06-17","2020-06-18","2020-06-19","2020-06-20","2020-06-21","2020-06-22","2020-06-23","2020-06-24","2020-06-25","2020-06-26","2020-06-27","2020-06-28","2020-06-29","2020-06-30","2020-07-01","2020-07-02","2020-07-03","2020-07-04","2020-07-05","2020-07-06","2020-07-07","2020-07-08","2020-07-09","2020-07-10","2020-07-11","2020-07-12","2020-07-13","2020-07-14","2020-07-15","2020-07-16","2020-07-17","2020-07-18","2020-07-19","2020-07-20","2020-07-21","2020-07-22","2020-07-23","2020-07-24","2020-07-25","2020-07-26","2020-07-27","2020-07-28","2020-07-29","2020-07-30","2020-07-31","2020-08-01","2020-08-02","2020-08-03","2020-08-04","2020-08-05","2020-08-06","2020-08-07","2020-08-08","2020-08-09","2020-08-10","2020-08-11","2020-08-12","2020-08-13","2020-08-14","2020-08-15","2020-08-16","2020-08-17","2020-08-18","2020-08-19","2020-08-20","2020-08-21","2020-08-22","2020-08-23","2020-08-24","2020-08-25","2020-08-26","2020-08-27","2020-08-28","2020-08-29","2020-08-30","2020-08-31","2020-09-01","2020-09-02","2020-09-03","2020-09-04","2020-09-05","2020-09-06","2020-09-07","2020-09-08","2020-09-09","2020-09-10","2020-09-11","2020-09-12","2020-09-13","2020-09-14","2020-09-15","2020-09-16","2020-09-17","2020-09-18","2020-09-19","2020-09-20","2020-09-21","2020-09-22","2020-09-23","2020-09-24","2020-09-25","2020-09-26","2020-09-27","2020-09-28","2020-09-29","2020-09-30","2020-10-01","2020-10-02","2020-10-03","2020-10-04","2020-10-05","2020-10-06","2020-10-07","2020-10-08","2020-10-09","2020-10-10","2020-10-11","2020-10-12","2020-10-13","2020-10-14","2020-10-15","2020-10-16","2020-10-17","2020-10-18","2020-10-19","2020-10-20","2020-10-21","2020-10-22","2020-10-23","2020-10-24","2020-10-25","2020-10-26","2020-10-27","2020-10-28","2020-10-29","2020-10-30","2020-10-31","2020-11-01","2020-11-02","2020-11-03","2020-11-04","2020-11-05","2020-11-06","2020-11-07","2020-11-08","2020-11-09","2020-11-10","2020-11-11","2020-11-12","2020-11-13","2020-11-14","2020-11-15","2020-11-16","2020-11-17","2020-11-18","2020-11-19","2020-11-20","2020-11-21","2020-11-22","2020-11-23","2020-11-24","2020-11-25","2020-11-26","2020-11-27","2020-11-28","2020-11-29","2020-11-30","2020-12-01","2020-12-02","2020-12-03","2020-12-04","2020-12-05","2020-12-06","2020-12-07","2020-12-08","2020-12-09","2020-12-10","2020-12-11","2020-12-12","2020-12-13","2020-12-14","2020-12-15","2020-12-16","2020-12-17","2020-12-18","2020-12-19","2020-12-20","2020-12-21","2020-12-22","2020-12-23","2020-12-24","2020-12-25","2020-12-26","2020-12-27","2020-12-28","2020-12-29","2020-12-30","2020-12-31","2021-01-01","2021-01-02","2021-01-03","2021-01-04","2021-01-05","2021-01-06","2021-01-07","2021-01-08","2021-01-09","2021-01-10","2021-01-11","2021-01-12","2021-01-13","2021-01-14","2021-01-15","2021-01-16","2021-01-17","2021-01-18","2021-01-19","2021-01-20","2021-01-21","2021-01-22","2021-01-23","2021-01-24","2021-01-25","2021-01-26","2021-01-27","2021-01-28","2021-01-29","2021-01-30","2021-01-31","2021-02-01","2021-02-02","2021-02-03","2021-02-04","2021-02-05","2021-02-06","2021-02-07","2021-02-08","2021-02-09","2021-02-10","2021-02-11","2021-02-12","2021-02-13","2021-02-14","2021-02-15","2021-02-16","2021-02-17","2021-02-18","2021-02-19","2021-02-20","2021-02-21","2021-02-22","2021-02-23","2021-02-24","2021-02-25","2021-02-26","2021-02-27","2021-02-28","2021-03-01","2021-03-02","2021-03-03","2021-03-04","2021-03-05","2021-03-06","2021-03-07","2021-03-08","2021-03-09","2021-03-10","2021-03-11","2021-03-12","2021-03-13","2021-03-14","2021-03-15","2021-03-16","2021-03-17","2021-03-18","2021-03-19","2021-03-20","2021-03-21","2021-03-22","2021-03-23","2021-03-24","2021-03-25","2021-03-26","2021-03-27","2021-03-28","2021-03-29","2021-03-30","2021-03-31","2021-04-01","2021-04-02","2021-04-03","2021-04-04","2021-04-05","2021-04-06","2021-04-07","2021-04-08","2021-04-09","2021-04-10","2021-04-11","2021-04-12","2021-04-13","2021-04-14","2021-04-15","2021-04-16","2021-04-17","2021-04-18","2021-04-19","2021-04-20","2021-04-21","2021-04-22","2021-04-23","2021-04-24","2021-04-25","2021-04-26","2021-04-27","2021-04-28","2021-04-29","2021-04-30","2021-05-01","2021-05-02","2021-05-03","2021-05-04","2021-05-05","2021-05-06","2021-05-07","2021-05-08","2021-05-09","2021-05-10","2021-05-11","2021-05-12","2021-05-13","2021-05-14","2021-05-15","2021-05-16","2021-05-17","2021-05-18","2021-05-19","2021-05-20","2021-05-21","2021-05-22","2021-05-23","2021-05-24","2021-05-25","2021-05-26","2021-05-27","2021-05-28","2021-05-29","2021-05-30","2021-05-31","2021-06-01","2021-06-02","2021-06-03","2021-06-04","2021-06-05","2021-06-06","2021-06-07","2021-06-08","2021-06-09","2021-06-10","2021-06-11","2021-06-12","2021-06-13","2021-06-14","2021-06-15","2021-06-16","2021-06-17","2021-06-18","2021-06-19","2021-06-20","2021-06-21","2021-06-22","2021-06-23","2021-06-24","2021-06-25","2021-06-26","2021-06-27","2021-06-28","2021-06-29","2021-06-30","2021-07-01","2021-07-02","2021-07-03","2021-07-04","2021-07-05","2021-07-06","2021-07-07","2021-07-08","2021-07-09","2021-07-10","2021-07-11","2021-07-12","2021-07-13","2021-07-14","2021-07-15","2021-07-16","2021-07-17","2021-07-18","2021-07-19","2021-07-20","2021-07-21","2021-07-22","2021-07-23","2021-07-24","2021-07-25","2021-07-26","2021-07-27","2021-07-28","2021-07-29","2021-07-30","2021-07-31","2021-08-01","2021-08-02","2021-08-03","2021-08-04","2021-08-05","2021-08-06","2021-08-07","2021-08-08","2021-08-09","2021-08-10","2021-08-11","2021-08-12","2021-08-13","2021-08-14","2021-08-15","2021-08-16","2021-08-17","2021-08-18","2021-08-19","2021-08-20","2021-08-21","2021-08-22","2021-08-23","2021-08-24","2021-08-25","2021-08-26","2021-08-27","2021-08-28","2021-08-29","2021-08-30","2021-08-31","2021-09-01","2021-09-02","2021-09-03","2021-09-04","2021-09-05","2021-09-06","2021-09-07","2021-09-08","2021-09-09","2021-09-10","2021-09-11","2021-09-12","2021-09-13","2021-09-14","2021-09-15","2021-09-16","2021-09-17","2021-09-18","2021-09-19","2021-09-20","2021-09-21","2021-09-22","2021-09-23","2021-09-24","2021-09-25","2021-09-26","2021-09-27","2021-09-28","2021-09-29","2021-09-30","2021-10-01","2021-10-02","2021-10-03","2021-10-04","2021-10-05","2021-10-06","2021-10-07","2021-10-08","2021-10-09","2021-10-10","2021-10-11","2021-10-12","2021-10-13","2021-10-14","2021-10-15","2021-10-16","2021-10-17","2021-10-18","2021-10-19","2021-10-20","2021-10-21","2021-10-22","2021-10-23","2021-10-24","2021-10-25","2021-10-26","2021-10-27","2021-10-28","2021-10-29","2021-10-30","2021-10-31","2021-11-01","2021-11-02","2021-11-03","2021-11-04","2021-11-05","2021-11-06","2021-11-07","2021-11-08","2021-11-09","2021-11-10","2021-11-11","2021-11-12","2021-11-13","2021-11-14","2021-11-15","2021-11-16","2021-11-17","2021-11-18","2021-11-19","2021-11-20","2021-11-21","2021-11-22","2021-11-23","2021-11-24","2021-11-25","2021-11-26","2021-11-27","2021-11-28","2021-11-29","2021-11-30","2021-12-01","2021-12-02","2021-12-03","2021-12-04","2021-12-05","2021-12-06","2021-12-07","2021-12-08","2021-12-09","2021-12-10","2021-12-11","2021-12-12","2021-12-13","2021-12-14","2021-12-15","2021-12-16","2021-12-17","2021-12-18","2021-12-19","2021-12-20","2021-12-21","2021-12-22","2021-12-23","2021-12-24","2021-12-25","2021-12-26","2021-12-27","2021-12-28","2021-12-29","2021-12-30","2021-12-31","2022-01-01","2022-01-02","2022-01-03","2022-01-04","2022-01-05","2022-01-06","2022-01-07","2022-01-08","2022-01-09","2022-01-10","2022-01-11","2022-01-12","2022-01-13","2022-01-14","2022-01-15","2022-01-16","2022-01-17","2022-01-18","2022-01-19","2022-01-20","2022-01-21","2022-01-22","2022-01-23","2022-01-24","2022-01-25","2022-01-26","2022-01-27","2022-01-28","2022-01-29","2022-01-30","2022-01-31","2022-02-01","2022-02-02","2022-02-03","2022-02-04","2022-02-05","2022-02-06","2022-02-07","2022-02-08","2022-02-09","2022-02-10","2022-02-11","2022-02-12","2022-02-13","2022-02-14","2022-02-15","2022-02-16","2022-02-17","2022-02-18","2022-02-19","2022-02-20","2022-02-21","2022-02-22","2022-02-23","2022-02-24"
"1","ALCON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.53156050700058e-05,1.28790049680762e-05,1.42766932981907e-05,1.47988923029111e-05,1.53218857816505e-05,1.70625936758844e-05,1.81569266859614e-05,1.59245389182461e-05,0,1.32141619222743e-05,1.61616776201645e-05,1.84303162905566e-05,1.51203714986334e-05,1.67089495918839e-05,1.67171276259821e-05,1.60714251950787e-05,1.5590732868383e-05,1.58002403495385e-05,1.55333986345229e-05,1.59641409917457e-05,1.77164081399809e-05,1.50024401027579e-05,1.35220218803217e-05,1.19415308530774e-05,1.60743412904143e-05,1.52155536770921e-05,1.73971250008284e-05,1.89463989897451e-05,1.49252776634691e-05,1.60380636711128e-05,1.85269343481734e-05,2.38623829859442e-05,1.6998852577451e-05,1.80318557320401e-05,2.00508791057308e-05,1.89574709744635e-05,0,0,0,0,1.6108429057673e-05,8.38253180961258e-06,0,0,0,7.53331609040984e-06,0,0,0,7.82849949584463e-07,2.42136179180773e-05,0,2.45365054127531e-06,0,0,0,0,0,0,4.95635750206662e-05,0,0,0,0,0,0,0,0,0,0,1.45044517788622e-06,5.59088164476283e-06,0,0,2.611509837884e-06,1.2679695053334e-06,6.09921222574892e-07,0,0,0,5.15183942746873e-06,0,0,0,3.42164367550226e-06,2.0443933194678e-05,7.05064975262795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.70916809575284e-06,0,0,0,0,0,0,0,5.66877998784614e-07,1.85744137450662e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.64694993107515e-06,5.03882978217139e-06,0,0,0,0,0,0,3.21694946333241e-06,1.57509005577394e-06,0,0,5.56986701942491e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62569778651109e-07,0,1.18196100568807e-05,4.80912810988281e-06,2.49108192670241e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.66360485462611e-07,4.90884278940083e-07,0,0,0,0,9.40383892916605e-07,0,0,9.78476932161705e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91835772101009e-07,0,0,0,0,0,2.36946723477013e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.36091847544056e-07,0,0,0,0,0,1.48374732851293e-05,1.62291020257526e-05,1.35001870740209e-05,1.15187467603525e-05,1.54017990533438e-05,1.4129482578348e-05,1.56616370437989e-05,1.33317433994909e-05,1.38852922125033e-05,1.31848934083774e-05,3.44435642200255e-06,1.17997130587424e-05,1.45398395237912e-05,1.44451474416199e-05,1.42842450490807e-05,1.57909198000238e-05,1.1593342638923e-05,1.58014257400711e-05,1.68637805933388e-05,1.35905457368582e-05,1.30111766007e-05,1.39494576276506e-05,1.3121332965936e-05,1.0106715687981e-05,1.30488112532948e-05,1.57356266620756e-05,1.40189536253014e-05,1.57826185191584e-05,1.20980327792165e-05,1.32049193761996e-05,1.35163235599917e-05,1.27141136196764e-05,1.53024392088099e-05,1.44599451486081e-05,1.29510611775752e-05,1.26373222777826e-05,1.32593461816398e-05,4.32031880496526e-06,1.81474041045799e-06,1.1220796797412e-05,1.24089698652303e-05,1.1895557009457e-05,1.1736721855341e-05,1.18611392703343e-05,1.05585949225225e-05,1.05379459273676e-05,1.31403810092122e-05,1.36554739975677e-05,1.35504703208831e-05,1.42003319722052e-05,1.34401270012942e-05,1.30222140368305e-05,1.75829740545635e-05,1.22737151780538e-05,1.56394607513933e-05,1.53667871302254e-05,1.62072700093049e-05,1.84678309824109e-05,1.67129988133771e-05,1.55367282279644e-05,2.07612034170498e-05,1.96685729756121e-05,2.1095008587889e-05,1.97978638104948e-05,1.6697055307326e-05,2.34102490070153e-05,2.20168365894662e-05,2.26450354931135e-05,1.86409845071488e-05,2.42846881206975e-05,2.28956366004559e-05,2.15258423401989e-05,1.25660108256183e-05,1.25266048004227e-05,1.9678540114704e-05,1.94588704341923e-05,2.04678299575777e-05,1.88511481920178e-05
"2","ALTA MOGIANA",0.00211352392946369,0.00214645324506723,0.00202091296485354,0.00206739419931961,0.0020722648783259,0.00200051323511963,0.00201496073605821,0.00197286158811276,0.00193833164453404,0.00194393295174153,0.00190548530082356,0.00200956135433348,0.00209016089193652,0.00202083269456438,0.0019535539187618,0.00203327133024323,0.00209381141545984,0.001991402634145,0.00193954115806659,0.00196281215481579,0.00196069946939416,0.00190629821208948,0.00199809560818585,0.00205569953328532,0.0020318339333082,0.00198954323517567,0.00200908661380229,0.00198698592734346,0.00198251286924302,0.00195056199726787,0.00188484261564159,0.00192525496350646,0.00195401067428866,0.00195438993044394,0.00192174011579478,0.00191830152260222,0.00204981618803459,0.00206101162979114,0.00208827949532765,0.00215629094164482,0.0021855584327888,0.0021114741875921,0.00234778082089752,0.00247173696627528,0.00229304117353103,0.00230593013667805,0.00239148828088277,0.00240982276999987,0.002403535351861,0.00247230801888843,0.00248019691052989,0.00247369143855393,0.00247447451547229,0.00239931363083168,0.00250780229178539,0.00242430119518049,0.00233295698072393,0.00245286689390928,0.00235499522910449,0.00232606638112197,0.00227455261902969,0.00227324391907252,0.00232642838691873,0.00248213929594547,0.00249430181051907,0.00246190624551657,0.00243779421654338,0.00249400705544913,0.00245145292070779,0.00239893057329477,0.00218040686392081,0.00212259369238348,0.00210518215996045,0.00215348400295547,0.00239289524647234,0.00216417910447761,0.00211246932366745,0.00210531512211554,0.00213822835246556,0.0021243538118599,0.00205804756919162,0.00211588636668749,0.00207292629779838,0.00202933095210204,0.00250745102040287,0.00254184401141551,0.00248219453386526,0.00245611598287833,0.00253077068075986,0.00249328003308291,0.00245664446085972,0.00219067482604909,0.00225416398498882,0.00214324884005895,0.00211788745838169,0.00216095380029806,0.00237379008328729,0.00241725083561861,0.00252451390049585,0.00253047918549983,0.00250970998137622,0.00213963556841632,0.00208724692131079,0.00212705719436755,0.00216308142136826,0.00284919598636709,0.00290389121422706,0.00280855077811384,0.00276495411129608,0.00279957639513028,0.00291966393661309,0.00289279693563028,0.00292251800119924,0.00300009827908156,0.0030020859321218,0.00292458405355418,0.0030928120914022,0.00302482547278544,0.00303357117228697,0.00327562954211217,0.00345879207054028,0.0033539970392302,0.00333711539745044,0.0032120934209681,0.00309291764520182,0.00321969654915144,0.00345616215836135,0.00340116507496051,0.00343940946525485,0.00337184601593139,0.00335818000539625,0.00327577754533563,0.00311393011267058,0.00373281297062405,0.00392088996089926,0.00405274720360443,0.00435822833509666,0.00497205362959915,0.00491991759944704,0.0050022423845172,0.00427667428111317,0.00410690994679427,0.00401683191082079,0.00406782894358482,0.00367513341367935,0.00351193330717549,0.00301213891984698,0.00305061496189887,0.00311757224973689,0.00299868988273055,0.00292311010851794,0.00328427308843981,0.00328630517309763,0.00329699814003829,0.00356612768950587,0.00359161592993129,0.00330476798249613,0.00346015806956588,0.00347185225712298,0.00331925891249632,0.00345715099762649,0.00421460783074135,0.00404856603979042,0.00375763512585486,0.00409935131299395,0.00352484162521939,0.00347670547389294,0.00345760028233095,0.00363469099486506,0.00369354292278967,0.00407580433890454,0.00455596611618028,0.00416270731000112,0.00396806392687816,0.0038493650538712,0.00397659567757762,0.00409915430206244,0.00421206131018346,0.00422527413287176,0.00457302890627341,0.00439647736041563,0.00438038012636641,0.00439765074464358,0.00453336793283112,0.00432807397723135,0.00394530984286783,0.00396847661130414,0.00387471574283645,0.00383443187602885,0.00386272668544751,0.00404518330259924,0.00383170617948505,0.00370214341337623,0.00367862982455473,0.00382386487252685,0.00377903340144281,0.00374534253740499,0.00384083067896615,0.00389846252703718,0.0039262461431401,0.0039742468802162,0.00427550152370028,0.00412948351552899,0.0040774490354021,0.00411105519446,0.00408815759424613,0.0039940667449871,0.00378599469177434,0.00381902559537292,0.00363513748967433,0.00367027281517519,0.00386407001161886,0.00364350444821638,0.00355215193750957,0.00359225213150616,0.00358664087583297,0.0038180602147593,0.00380999427187068,0.00393211808286193,0.00385363623800057,0.00369016367784617,0.00369377814913693,0.00317241183156462,0.00321141047362768,0.00334421548740788,0.00372318982362351,0.0034179250130824,0.00339179699744095,0.00348780710742927,0.00365658835263129,0.00372738186127456,0.00373862137692136,0.00351995144894553,0.00349132586109339,0.00323709487478582,0.00319569440786537,0.00314046203777001,0.00317576084111669,0.00320143777674498,0.00324989325781627,0.00337236751828637,0.00337406645980149,0.00330560802100087,0.00332074884031435,0.00346266589453197,0.00373224609143746,0.00397143307108181,0.00390448814180024,0.00361788181752402,0.00359906424329674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
